"","tree","Date","Freq","cluster"
"5454","Escherichia_coli_Shigella48017.png","2019",2,"cluster5"
"5455","Escherichia_coli_Shigella48917.png","2013",4,"cluster5"
"5456","Escherichia_coli_Shigella48917.png","2014",3,"cluster5"
"5457","Escherichia_coli_Shigella48917.png","2015",13,"cluster5"
"5458","Escherichia_coli_Shigella48917.png","2016",11,"cluster5"
"5459","Escherichia_coli_Shigella48917.png","2017",15,"cluster5"
"5460","Escherichia_coli_Shigella48917.png","2018",31,"cluster5"
"5461","Escherichia_coli_Shigella48917.png","2019",3,"cluster5"
"5462","Escherichia_coli_Shigella49199.png","2012",1,"cluster5"
"5463","Escherichia_coli_Shigella49199.png","2015",5,"cluster5"
"5464","Escherichia_coli_Shigella49199.png","2016",17,"cluster5"
"5465","Escherichia_coli_Shigella49199.png","2017",4,"cluster5"
"5466","Escherichia_coli_Shigella49199.png","2018",18,"cluster5"
"5467","Escherichia_coli_Shigella49199.png","2019",1,"cluster5"
"5468","Escherichia_coli_Shigella49349.png","2013",1,"cluster5"
"5469","Escherichia_coli_Shigella49349.png","2014",1,"cluster5"
"5470","Escherichia_coli_Shigella49349.png","2015",2,"cluster5"
"5471","Escherichia_coli_Shigella49349.png","2016",8,"cluster5"
"5472","Escherichia_coli_Shigella49349.png","2017",17,"cluster5"
"5473","Escherichia_coli_Shigella49349.png","2018",12,"cluster5"
"5474","Escherichia_coli_Shigella49349.png","2019",1,"cluster5"
"5475","Escherichia_coli_Shigella50223.png","2014",1,"cluster5"
"5476","Escherichia_coli_Shigella50223.png","2015",17,"cluster5"
"5477","Escherichia_coli_Shigella50223.png","2016",13,"cluster5"
"5478","Escherichia_coli_Shigella50223.png","2017",6,"cluster5"
"5479","Escherichia_coli_Shigella50223.png","2018",54,"cluster5"
"5480","Escherichia_coli_Shigella50223.png","2019",4,"cluster5"
"5481","Escherichia_coli_Shigella50926.png","2015",7,"cluster5"
"5482","Escherichia_coli_Shigella50926.png","2016",11,"cluster5"
"5483","Escherichia_coli_Shigella50926.png","2017",14,"cluster5"
"5484","Escherichia_coli_Shigella50926.png","2018",10,"cluster5"
"5485","Escherichia_coli_Shigella54390.png","2013",2,"cluster5"
"5486","Escherichia_coli_Shigella54390.png","2014",1,"cluster5"
"5487","Escherichia_coli_Shigella54390.png","2015",1,"cluster5"
"5488","Escherichia_coli_Shigella54390.png","2016",5,"cluster5"
"5489","Escherichia_coli_Shigella54390.png","2017",6,"cluster5"
"5490","Escherichia_coli_Shigella54390.png","2018",24,"cluster5"
"5491","Escherichia_coli_Shigella54390.png","2019",1,"cluster5"
"5492","Escherichia_coli_Shigella54914.png","2014",3,"cluster5"
"5493","Escherichia_coli_Shigella54914.png","2015",3,"cluster5"
"5494","Escherichia_coli_Shigella54914.png","2016",13,"cluster5"
"5495","Escherichia_coli_Shigella54914.png","2017",9,"cluster5"
"5496","Escherichia_coli_Shigella54914.png","2018",21,"cluster5"
"5497","Escherichia_coli_Shigella54914.png","2019",2,"cluster5"
"5498","Escherichia_coli_Shigella55812.png","2014",13,"cluster5"
"5499","Escherichia_coli_Shigella55812.png","2015",5,"cluster5"
"5500","Escherichia_coli_Shigella55812.png","2016",1,"cluster5"
"5501","Escherichia_coli_Shigella55812.png","2017",12,"cluster5"
"5502","Escherichia_coli_Shigella55812.png","2018",43,"cluster5"
"5503","Escherichia_coli_Shigella55812.png","2019",3,"cluster5"
"5504","Escherichia_coli_Shigella56855.png","2012",1,"cluster5"
"5505","Escherichia_coli_Shigella56855.png","2014",2,"cluster5"
"5506","Escherichia_coli_Shigella56855.png","2015",4,"cluster5"
"5507","Escherichia_coli_Shigella56855.png","2016",5,"cluster5"
"5508","Escherichia_coli_Shigella56855.png","2017",16,"cluster5"
"5509","Escherichia_coli_Shigella56855.png","2018",22,"cluster5"
"5510","Escherichia_coli_Shigella56855.png","2019",1,"cluster5"
"5511","Escherichia_coli_Shigella56925.png","2012",1,"cluster5"
"5512","Escherichia_coli_Shigella56925.png","2015",2,"cluster5"
"5513","Escherichia_coli_Shigella56925.png","2016",9,"cluster5"
"5514","Escherichia_coli_Shigella56925.png","2017",5,"cluster5"
"5515","Escherichia_coli_Shigella56925.png","2018",15,"cluster5"
"5516","Escherichia_coli_Shigella56925.png","2019",3,"cluster5"
"5517","Escherichia_coli_Shigella59628.png","2012",1,"cluster5"
"5518","Escherichia_coli_Shigella59628.png","2013",2,"cluster5"
"5519","Escherichia_coli_Shigella59628.png","2015",25,"cluster5"
"5520","Escherichia_coli_Shigella59628.png","2016",12,"cluster5"
"5521","Escherichia_coli_Shigella59628.png","2017",2,"cluster5"
"5522","Escherichia_coli_Shigella59628.png","2018",14,"cluster5"
"5523","Escherichia_coli_Shigella59628.png","2019",2,"cluster5"
"5524","Escherichia_coli_Shigella59956.png","2012",5,"cluster5"
"5525","Escherichia_coli_Shigella59956.png","2013",1,"cluster5"
"5526","Escherichia_coli_Shigella59956.png","2014",2,"cluster5"
"5527","Escherichia_coli_Shigella59956.png","2015",3,"cluster5"
"5528","Escherichia_coli_Shigella59956.png","2016",16,"cluster5"
"5529","Escherichia_coli_Shigella59956.png","2017",9,"cluster5"
"5530","Escherichia_coli_Shigella59956.png","2018",25,"cluster5"
"5531","Escherichia_coli_Shigella59956.png","2019",2,"cluster5"
"5532","Escherichia_coli_Shigella61358.png","2015",1,"cluster5"
"5533","Escherichia_coli_Shigella61358.png","2016",8,"cluster5"
"5534","Escherichia_coli_Shigella61358.png","2017",9,"cluster5"
"5535","Escherichia_coli_Shigella61358.png","2018",30,"cluster5"
"5536","Escherichia_coli_Shigella61358.png","2019",2,"cluster5"
"5537","Escherichia_coli_Shigella61407.png","2013",1,"cluster5"
"5538","Escherichia_coli_Shigella61407.png","2014",2,"cluster5"
"5539","Escherichia_coli_Shigella61407.png","2015",5,"cluster5"
"5540","Escherichia_coli_Shigella61407.png","2016",5,"cluster5"
"5541","Escherichia_coli_Shigella61407.png","2017",16,"cluster5"
"5542","Escherichia_coli_Shigella61407.png","2018",29,"cluster5"
"5543","Escherichia_coli_Shigella61407.png","2019",1,"cluster5"
"5544","Escherichia_coli_Shigella61713.png","2014",1,"cluster5"
"5545","Escherichia_coli_Shigella61713.png","2016",8,"cluster5"
"5546","Escherichia_coli_Shigella61713.png","2017",11,"cluster5"
"5547","Escherichia_coli_Shigella61713.png","2018",17,"cluster5"
"5548","Escherichia_coli_Shigella61713.png","2019",2,"cluster5"
"5549","Escherichia_coli_Shigella66019.png","2013",1,"cluster5"
"5550","Escherichia_coli_Shigella66019.png","2014",3,"cluster5"
"5551","Escherichia_coli_Shigella66019.png","2015",17,"cluster5"
"5552","Escherichia_coli_Shigella66019.png","2016",4,"cluster5"
"5553","Escherichia_coli_Shigella66019.png","2017",4,"cluster5"
"5554","Escherichia_coli_Shigella66019.png","2018",8,"cluster5"
"5555","Escherichia_coli_Shigella66019.png","2019",1,"cluster5"
"5556","Klebsiella8085.png","2018",23,"cluster5"
"5557","Klebsiella8085.png","2019",6,"cluster5"
"5558","Klebsiella8462.png","2015",3,"cluster5"
"5559","Klebsiella8462.png","2016",2,"cluster5"
"5560","Klebsiella8462.png","2017",3,"cluster5"
"5561","Klebsiella8462.png","2018",23,"cluster5"
"5562","Klebsiella8462.png","2019",18,"cluster5"
"5563","Klebsiella8515.png","2011",1,"cluster5"
"5564","Klebsiella8515.png","2012",1,"cluster5"
"5565","Klebsiella8515.png","2014",5,"cluster5"
"5566","Klebsiella8515.png","2015",5,"cluster5"
"5567","Klebsiella8515.png","2016",1,"cluster5"
"5568","Klebsiella8515.png","2017",7,"cluster5"
"5569","Klebsiella8515.png","2018",36,"cluster5"
"5570","Klebsiella8515.png","2019",31,"cluster5"
"5571","Klebsiella9413.png","2013",1,"cluster5"
"5572","Klebsiella9413.png","2014",2,"cluster5"
"5573","Klebsiella9413.png","2016",1,"cluster5"
"5574","Klebsiella9413.png","2017",4,"cluster5"
"5575","Klebsiella9413.png","2018",10,"cluster5"
"5576","Klebsiella9413.png","2019",13,"cluster5"
"5577","Listeria10296.png","2014",1,"cluster5"
"5578","Listeria10296.png","2015",7,"cluster5"
"5579","Listeria10296.png","2016",14,"cluster5"
"5580","Listeria10296.png","2017",9,"cluster5"
"5581","Listeria10296.png","2018",9,"cluster5"
"5582","Listeria11342.png","2013",2,"cluster5"
"5583","Listeria11342.png","2014",4,"cluster5"
"5584","Listeria11342.png","2015",4,"cluster5"
"5585","Listeria11342.png","2016",23,"cluster5"
"5586","Listeria11342.png","2017",7,"cluster5"
"5587","Listeria11342.png","2018",10,"cluster5"
"5588","Listeria11342.png","2019",1,"cluster5"
"5589","Listeria12181.png","2013",1,"cluster5"
"5590","Listeria12181.png","2014",1,"cluster5"
"5591","Listeria12181.png","2015",3,"cluster5"
"5592","Listeria12181.png","2016",11,"cluster5"
"5593","Listeria12181.png","2017",6,"cluster5"
"5594","Listeria12181.png","2018",8,"cluster5"
"5595","Listeria12181.png","2019",4,"cluster5"
"5596","Listeria12595.png","2016",8,"cluster5"
"5597","Listeria12595.png","2017",2,"cluster5"
"5598","Listeria12595.png","2018",6,"cluster5"
"5599","Listeria13955.png","2014",4,"cluster5"
"5600","Listeria13955.png","2015",2,"cluster5"
"5601","Listeria13955.png","2016",6,"cluster5"
"5602","Listeria13955.png","2017",14,"cluster5"
"5603","Listeria13955.png","2018",8,"cluster5"
"5604","Listeria13955.png","2019",1,"cluster5"
"5605","Listeria7450.png","2013",2,"cluster5"
"5606","Listeria7450.png","2014",10,"cluster5"
"5607","Listeria7450.png","2015",5,"cluster5"
"5608","Listeria7450.png","2016",12,"cluster5"
"5609","Listeria7450.png","2017",4,"cluster5"
"5610","Listeria7450.png","2018",8,"cluster5"
"5611","Listeria7450.png","2019",1,"cluster5"
"5612","Listeria8902.png","2014",4,"cluster5"
"5613","Listeria8902.png","2015",3,"cluster5"
"5614","Listeria8902.png","2016",7,"cluster5"
"5615","Listeria8902.png","2017",4,"cluster5"
"5616","Listeria8902.png","2018",11,"cluster5"
"5617","Listeria8902.png","2019",3,"cluster5"
"5618","Listeria9397.png","2013",1,"cluster5"
"5619","Listeria9397.png","2014",1,"cluster5"
"5620","Listeria9397.png","2015",4,"cluster5"
"5621","Listeria9397.png","2016",10,"cluster5"
"5622","Listeria9397.png","2018",6,"cluster5"
"5623","Listeria9397.png","2019",1,"cluster5"
"5624","Mycobacterium_tuberculosis3641.png","2013",1,"cluster5"
"5625","Mycobacterium_tuberculosis3641.png","2014",4,"cluster5"
"5626","Mycobacterium_tuberculosis3641.png","2015",6,"cluster5"
"5627","Mycobacterium_tuberculosis3641.png","2016",6,"cluster5"
"5628","Mycobacterium_tuberculosis3641.png","2017",11,"cluster5"
"5629","Mycobacterium_tuberculosis3641.png","2018",3,"cluster5"
"5630","Mycobacterium_tuberculosis3641.png","2019",4,"cluster5"
"5631","Mycobacterium_tuberculosis4839.png","2012",3,"cluster5"
"5632","Mycobacterium_tuberculosis4839.png","2014",12,"cluster5"
"5633","Mycobacterium_tuberculosis4839.png","2015",39,"cluster5"
"5634","Mycobacterium_tuberculosis4839.png","2017",4,"cluster5"
"5635","Mycobacterium_tuberculosis4839.png","2018",5,"cluster5"
"5636","Mycobacterium_tuberculosis4839.png","2019",1,"cluster5"
"5637","Mycobacterium_tuberculosis4970.png","2014",40,"cluster5"
"5638","Mycobacterium_tuberculosis4970.png","2015",2,"cluster5"
"5639","Mycobacterium_tuberculosis4970.png","2017",41,"cluster5"
"5640","Mycobacterium_tuberculosis4970.png","2018",3,"cluster5"
"5641","Mycobacterium_tuberculosis4970.png","2019",1,"cluster5"
"5642","Mycobacterium_tuberculosis5084.png","2014",55,"cluster5"
"5643","Mycobacterium_tuberculosis5084.png","2016",2,"cluster5"
"5644","Mycobacterium_tuberculosis5084.png","2017",9,"cluster5"
"5645","Mycobacterium_tuberculosis5084.png","2018",7,"cluster5"
"5646","Mycobacterium_tuberculosis5552.png","2014",6,"cluster5"
"5647","Mycobacterium_tuberculosis5552.png","2016",1,"cluster5"
"5648","Mycobacterium_tuberculosis5552.png","2017",33,"cluster5"
"5649","Mycobacterium_tuberculosis5552.png","2018",4,"cluster5"
"5650","Neisseria2184.png","2014",1,"cluster5"
"5651","Neisseria2184.png","2015",5,"cluster5"
"5652","Neisseria2184.png","2016",33,"cluster5"
"5653","Neisseria2184.png","2017",24,"cluster5"
"5654","Neisseria2184.png","2018",18,"cluster5"
"5655","Neisseria2891.png","2013",15,"cluster5"
"5656","Neisseria2891.png","2014",4,"cluster5"
"5657","Neisseria2891.png","2015",2,"cluster5"
"5658","Neisseria2891.png","2016",17,"cluster5"
"5659","Neisseria2891.png","2017",2,"cluster5"
"5660","Neisseria2891.png","2018",5,"cluster5"
"5661","Neisseria2891.png","2019",1,"cluster5"
"5662","Neisseria3072.png","2012",3,"cluster5"
"5663","Neisseria3072.png","2013",3,"cluster5"
"5664","Neisseria3072.png","2016",1,"cluster5"
"5665","Neisseria3072.png","2017",39,"cluster5"
"5666","Neisseria3072.png","2018",23,"cluster5"
"5667","Neisseria3460.png","2011",1,"cluster5"
"5668","Neisseria3460.png","2012",2,"cluster5"
"5669","Neisseria3460.png","2015",1,"cluster5"
"5670","Neisseria3460.png","2016",9,"cluster5"
"5671","Neisseria3460.png","2017",21,"cluster5"
"5672","Neisseria3460.png","2018",41,"cluster5"
"5673","Neisseria3460.png","2019",1,"cluster5"
"5674","Pseudomonas_aeruginosa3378.png","2014",8,"cluster5"
"5675","Pseudomonas_aeruginosa3378.png","2015",12,"cluster5"
"5676","Pseudomonas_aeruginosa3378.png","2016",3,"cluster5"
"5677","Pseudomonas_aeruginosa3378.png","2017",5,"cluster5"
"5678","Pseudomonas_aeruginosa3378.png","2018",38,"cluster5"
"5679","Pseudomonas_aeruginosa3378.png","2019",7,"cluster5"
"5680","Pseudomonas_aeruginosa4298.png","2013",6,"cluster5"
"5681","Pseudomonas_aeruginosa4298.png","2014",8,"cluster5"
"5682","Pseudomonas_aeruginosa4298.png","2015",7,"cluster5"
"5683","Pseudomonas_aeruginosa4298.png","2016",8,"cluster5"
"5684","Pseudomonas_aeruginosa4298.png","2017",13,"cluster5"
"5685","Pseudomonas_aeruginosa4298.png","2018",21,"cluster5"
"5686","Pseudomonas_aeruginosa4298.png","2019",2,"cluster5"
"5687","Pseudomonas_aeruginosa4563.png","2012",1,"cluster5"
"5688","Pseudomonas_aeruginosa4563.png","2014",11,"cluster5"
"5689","Pseudomonas_aeruginosa4563.png","2015",9,"cluster5"
"5690","Pseudomonas_aeruginosa4563.png","2016",2,"cluster5"
"5691","Pseudomonas_aeruginosa4563.png","2017",7,"cluster5"
"5692","Pseudomonas_aeruginosa4563.png","2018",47,"cluster5"
"5693","Pseudomonas_aeruginosa4563.png","2019",8,"cluster5"
"5694","Salmonella34941.png","2012",1,"cluster5"
"5695","Salmonella34941.png","2013",1,"cluster5"
"5696","Salmonella34941.png","2014",2,"cluster5"
"5697","Salmonella34941.png","2015",5,"cluster5"
"5698","Salmonella34941.png","2016",5,"cluster5"
"5699","Salmonella34941.png","2017",24,"cluster5"
"5700","Salmonella34941.png","2018",10,"cluster5"
"5701","Salmonella34990.png","2016",2,"cluster5"
"5702","Salmonella34990.png","2018",1,"cluster5"
"5703","Salmonella35261.png","2010",1,"cluster5"
"5704","Salmonella35261.png","2014",1,"cluster5"
"5705","Salmonella35261.png","2015",7,"cluster5"
"5706","Salmonella35261.png","2016",7,"cluster5"
"5707","Salmonella35261.png","2017",31,"cluster5"
"5708","Salmonella35261.png","2018",27,"cluster5"
"5709","Salmonella35261.png","2019",2,"cluster5"
"5710","Salmonella36487.png","2012",1,"cluster5"
"5711","Salmonella36487.png","2013",2,"cluster5"
"5712","Salmonella36487.png","2014",2,"cluster5"
"5713","Salmonella36487.png","2015",15,"cluster5"
"5714","Salmonella36487.png","2016",4,"cluster5"
"5715","Salmonella36487.png","2017",24,"cluster5"
"5716","Salmonella36487.png","2018",39,"cluster5"
"5717","Salmonella36487.png","2019",2,"cluster5"
"5718","Salmonella37169.png","2013",1,"cluster5"
"5719","Salmonella37169.png","2014",3,"cluster5"
"5720","Salmonella37169.png","2015",18,"cluster5"
"5721","Salmonella37169.png","2016",8,"cluster5"
"5722","Salmonella37169.png","2017",23,"cluster5"
"5723","Salmonella37169.png","2018",24,"cluster5"
"5724","Salmonella37169.png","2019",3,"cluster5"
"5725","Salmonella37627.png","2014",1,"cluster5"
"5726","Salmonella37627.png","2015",7,"cluster5"
"5727","Salmonella37627.png","2016",11,"cluster5"
"5728","Salmonella37627.png","2017",4,"cluster5"
"5729","Salmonella37627.png","2018",32,"cluster5"
"5730","Salmonella37627.png","2019",11,"cluster5"
"5731","Salmonella41864.png","2014",1,"cluster5"
"5732","Salmonella41864.png","2015",3,"cluster5"
"5733","Salmonella41864.png","2016",5,"cluster5"
"5734","Salmonella41864.png","2017",19,"cluster5"
"5735","Salmonella41864.png","2018",32,"cluster5"
"5736","Salmonella41864.png","2019",3,"cluster5"
"5737","Salmonella42074.png","2015",3,"cluster5"
"5738","Salmonella42074.png","2017",17,"cluster5"
"5739","Salmonella42074.png","2018",45,"cluster5"
"5740","Salmonella42074.png","2019",14,"cluster5"
"5741","Salmonella42669.png","2014",1,"cluster5"
"5742","Salmonella42669.png","2015",4,"cluster5"
"5743","Salmonella42669.png","2016",3,"cluster5"
"5744","Salmonella42669.png","2017",19,"cluster5"
"5745","Salmonella42669.png","2018",19,"cluster5"
"5746","Salmonella42714.png","2013",1,"cluster5"
"5747","Salmonella42714.png","2014",1,"cluster5"
"5748","Salmonella42714.png","2015",21,"cluster5"
"5749","Salmonella42714.png","2016",5,"cluster5"
"5750","Salmonella42714.png","2017",28,"cluster5"
"5751","Salmonella42714.png","2018",36,"cluster5"
"5752","Salmonella42714.png","2019",6,"cluster5"
"5753","Salmonella44181.png","2014",1,"cluster5"
"5754","Salmonella44181.png","2015",11,"cluster5"
"5755","Salmonella44181.png","2016",4,"cluster5"
"5756","Salmonella44181.png","2017",10,"cluster5"
"5757","Salmonella44181.png","2018",21,"cluster5"
"5758","Salmonella44181.png","2019",1,"cluster5"
"5759","Salmonella44255.png","2015",12,"cluster5"
"5760","Salmonella44255.png","2016",8,"cluster5"
"5761","Salmonella44255.png","2017",16,"cluster5"
"5762","Salmonella44255.png","2018",17,"cluster5"
"5763","Salmonella44255.png","2019",9,"cluster5"
"5764","Salmonella45535.png","2015",7,"cluster5"
"5765","Salmonella45535.png","2016",2,"cluster5"
"5766","Salmonella45535.png","2017",6,"cluster5"
"5767","Salmonella45535.png","2018",26,"cluster5"
"5768","Salmonella45535.png","2019",1,"cluster5"
"5769","Salmonella45970.png","2014",3,"cluster5"
"5770","Salmonella45970.png","2015",14,"cluster5"
"5771","Salmonella45970.png","2016",9,"cluster5"
"5772","Salmonella45970.png","2017",23,"cluster5"
"5773","Salmonella45970.png","2018",29,"cluster5"
"5774","Salmonella45970.png","2019",5,"cluster5"
"5775","Salmonella47117.png","2010",1,"cluster5"
"5776","Salmonella47117.png","2014",2,"cluster5"
"5777","Salmonella47117.png","2015",13,"cluster5"
"5778","Salmonella47117.png","2016",1,"cluster5"
"5779","Salmonella47117.png","2017",5,"cluster5"
"5780","Salmonella47117.png","2018",21,"cluster5"
"5781","Salmonella47117.png","2019",1,"cluster5"
"5782","Salmonella48824.png","2015",6,"cluster5"
"5783","Salmonella48824.png","2016",5,"cluster5"
"5784","Salmonella48824.png","2017",11,"cluster5"
"5785","Salmonella48824.png","2018",23,"cluster5"
"5786","Salmonella48824.png","2019",5,"cluster5"
"5787","Salmonella48905.png","2013",1,"cluster5"
"5788","Salmonella48905.png","2015",4,"cluster5"
"5789","Salmonella48905.png","2016",4,"cluster5"
"5790","Salmonella48905.png","2017",17,"cluster5"
"5791","Salmonella48905.png","2018",25,"cluster5"
"5792","Salmonella48905.png","2019",2,"cluster5"
"5793","Salmonella49514.png","2013",1,"cluster5"
"5794","Salmonella49514.png","2014",2,"cluster5"
"5795","Salmonella49514.png","2015",7,"cluster5"
"5796","Salmonella49514.png","2016",6,"cluster5"
"5797","Salmonella49514.png","2017",11,"cluster5"
"5798","Salmonella49514.png","2018",11,"cluster5"
"5799","Salmonella49514.png","2019",4,"cluster5"
"5800","Salmonella50992.png","2014",1,"cluster5"
"5801","Salmonella50992.png","2015",13,"cluster5"
"5802","Salmonella50992.png","2016",3,"cluster5"
"5803","Salmonella50992.png","2017",2,"cluster5"
"5804","Salmonella50992.png","2018",17,"cluster5"
"5805","Salmonella50992.png","2019",2,"cluster5"
"5806","Salmonella51513.png","2012",1,"cluster5"
"5807","Salmonella51513.png","2015",16,"cluster5"
"5808","Salmonella51513.png","2016",4,"cluster5"
"5809","Salmonella51513.png","2017",5,"cluster5"
"5810","Salmonella51513.png","2018",29,"cluster5"
"5811","Salmonella51513.png","2019",6,"cluster5"
"5812","Salmonella51598.png","2015",1,"cluster5"
"5813","Salmonella51598.png","2016",5,"cluster5"
"5814","Salmonella51598.png","2017",9,"cluster5"
"5815","Salmonella51598.png","2018",14,"cluster5"
"5816","Salmonella51598.png","2019",4,"cluster5"
"5817","Salmonella52819.png","2013",1,"cluster5"
"5818","Salmonella52819.png","2014",1,"cluster5"
"5819","Salmonella52819.png","2015",6,"cluster5"
"5820","Salmonella52819.png","2016",1,"cluster5"
"5821","Salmonella52819.png","2017",15,"cluster5"
"5822","Salmonella52819.png","2018",26,"cluster5"
"5823","Salmonella52819.png","2019",6,"cluster5"
"5824","Salmonella52879.png","2014",1,"cluster5"
"5825","Salmonella52879.png","2016",2,"cluster5"
"5826","Salmonella52879.png","2017",16,"cluster5"
"5827","Salmonella52879.png","2018",25,"cluster5"
"5828","Salmonella53584.png","2014",3,"cluster5"
"5829","Salmonella53584.png","2015",13,"cluster5"
"5830","Salmonella53584.png","2016",4,"cluster5"
"5831","Salmonella53584.png","2017",17,"cluster5"
"5832","Salmonella53584.png","2018",52,"cluster5"
"5833","Salmonella53584.png","2019",11,"cluster5"
"5834","Salmonella53954.png","2012",1,"cluster5"
"5835","Salmonella53954.png","2014",1,"cluster5"
"5836","Salmonella53954.png","2015",3,"cluster5"
"5837","Salmonella53954.png","2016",7,"cluster5"
"5838","Salmonella53954.png","2017",34,"cluster5"
"5839","Salmonella53954.png","2018",40,"cluster5"
"5840","Salmonella53954.png","2019",5,"cluster5"
"5841","Salmonella56307.png","2014",2,"cluster5"
"5842","Salmonella56307.png","2015",21,"cluster5"
"5843","Salmonella56307.png","2016",15,"cluster5"
"5844","Salmonella56307.png","2017",8,"cluster5"
"5845","Salmonella56307.png","2018",30,"cluster5"
"5846","Salmonella56307.png","2019",6,"cluster5"
"5847","Salmonella56988.png","2015",4,"cluster5"
"5848","Salmonella56988.png","2016",4,"cluster5"
"5849","Salmonella56988.png","2017",9,"cluster5"
"5850","Salmonella56988.png","2018",28,"cluster5"
"5851","Salmonella56988.png","2019",2,"cluster5"
"5852","Salmonella57561.png","2015",8,"cluster5"
"5853","Salmonella57561.png","2016",4,"cluster5"
"5854","Salmonella57561.png","2017",10,"cluster5"
"5855","Salmonella57561.png","2018",38,"cluster5"
"5856","Salmonella57561.png","2019",7,"cluster5"
"5857","Salmonella58633.png","2013",2,"cluster5"
"5858","Salmonella58633.png","2014",6,"cluster5"
"5859","Salmonella58633.png","2015",16,"cluster5"
"5860","Salmonella58633.png","2016",8,"cluster5"
"5861","Salmonella58633.png","2017",24,"cluster5"
"5862","Salmonella58633.png","2018",16,"cluster5"
"5863","Salmonella58633.png","2019",2,"cluster5"
"5864","Salmonella59772.png","2014",1,"cluster5"
"5865","Salmonella59772.png","2015",17,"cluster5"
"5866","Salmonella59772.png","2016",6,"cluster5"
"5867","Salmonella59772.png","2017",13,"cluster5"
"5868","Salmonella59772.png","2018",22,"cluster5"
"5869","Salmonella59772.png","2019",1,"cluster5"
"5870","Salmonella61136.png","2014",1,"cluster5"
"5871","Salmonella61136.png","2015",3,"cluster5"
"5872","Salmonella61136.png","2016",3,"cluster5"
"5873","Salmonella61136.png","2017",24,"cluster5"
"5874","Salmonella61136.png","2018",51,"cluster5"
"5875","Salmonella61136.png","2019",3,"cluster5"
"5876","Salmonella61518.png","2014",1,"cluster5"
"5877","Salmonella61518.png","2015",3,"cluster5"
"5878","Salmonella61518.png","2016",2,"cluster5"
"5879","Salmonella61518.png","2017",12,"cluster5"
"5880","Salmonella61518.png","2018",21,"cluster5"
"5881","Salmonella61518.png","2019",3,"cluster5"
"5882","Salmonella63177.png","2012",1,"cluster5"
"5883","Salmonella63177.png","2013",1,"cluster5"
"5884","Salmonella63177.png","2014",1,"cluster5"
"5885","Salmonella63177.png","2015",2,"cluster5"
"5886","Salmonella63177.png","2016",2,"cluster5"
"5887","Salmonella63177.png","2017",36,"cluster5"
"5888","Salmonella63177.png","2018",41,"cluster5"
"5889","Salmonella63177.png","2019",1,"cluster5"
"5890","Salmonella63367.png","2013",2,"cluster5"
"5891","Salmonella63367.png","2014",2,"cluster5"
"5892","Salmonella63367.png","2015",12,"cluster5"
"5893","Salmonella63367.png","2016",9,"cluster5"
"5894","Salmonella63367.png","2017",34,"cluster5"
"5895","Salmonella63367.png","2018",34,"cluster5"
"5896","Salmonella63367.png","2019",6,"cluster5"
"5897","Salmonella63644.png","2012",2,"cluster5"
"5898","Salmonella63644.png","2013",1,"cluster5"
"5899","Salmonella63644.png","2014",2,"cluster5"
"5900","Salmonella63644.png","2015",19,"cluster5"
"5901","Salmonella63644.png","2016",5,"cluster5"
"5902","Salmonella63644.png","2017",20,"cluster5"
"5903","Salmonella63644.png","2018",26,"cluster5"
"5904","Salmonella63644.png","2019",4,"cluster5"
"5905","Salmonella66488.png","2014",2,"cluster5"
"5906","Salmonella66488.png","2015",4,"cluster5"
"5907","Salmonella66488.png","2016",9,"cluster5"
"5908","Salmonella66488.png","2017",18,"cluster5"
"5909","Salmonella66488.png","2018",20,"cluster5"
"5910","Salmonella66488.png","2019",17,"cluster5"
"5911","Serratia298.png","2010",1,"cluster5"
"5912","Serratia298.png","2011",1,"cluster5"
"5913","Serratia298.png","2012",1,"cluster5"
"5914","Serratia298.png","2013",4,"cluster5"
"5915","Serratia298.png","2014",2,"cluster5"
"5916","Serratia298.png","2015",2,"cluster5"
"5917","Serratia298.png","2016",6,"cluster5"
"5918","Serratia298.png","2017",1,"cluster5"
"5919","Serratia298.png","2018",10,"cluster5"
"5920","Serratia298.png","2019",7,"cluster5"
"5921","Staphylococcus_pseudintermedius525.png","2017",22,"cluster5"
"5922","Staphylococcus_pseudintermedius525.png","2018",13,"cluster5"
"5923","Staphylococcus_pseudintermedius525.png","2019",7,"cluster5"
"5924","Vibrio_cholerae1042.png","2010",7,"cluster5"
"5925","Vibrio_cholerae1042.png","2012",5,"cluster5"
"5926","Vibrio_cholerae1042.png","2013",2,"cluster5"
"5927","Vibrio_cholerae1042.png","2014",5,"cluster5"
"5928","Vibrio_cholerae1042.png","2015",33,"cluster5"
"5929","Vibrio_cholerae1042.png","2016",10,"cluster5"
"5930","Vibrio_cholerae1042.png","2017",8,"cluster5"
"5931","Vibrio_cholerae1042.png","2018",15,"cluster5"
"5932","Vibrio_cholerae1042.png","2019",10,"cluster5"
"5933","Vibrio_parahaemolyticus1250.png","2013",5,"cluster5"
"5934","Vibrio_parahaemolyticus1250.png","2014",4,"cluster5"
"5935","Vibrio_parahaemolyticus1250.png","2016",1,"cluster5"
"5936","Vibrio_parahaemolyticus1250.png","2017",6,"cluster5"
"5937","Vibrio_parahaemolyticus1250.png","2018",19,"cluster5"
"5938","Vibrio_parahaemolyticus1250.png","2019",7,"cluster5"
"5939","Acinetobacter2782.png","2012",3,"cluster6"
"5940","Acinetobacter2782.png","2013",3,"cluster6"
